-0.083221,0.007813,-0.001190
-0.077515,0.120361,-0.002319
-0.070221,0.142792,-0.003387
-0.061523,0.115448,-0.003693
-0.051575,0.156372,-0.003571
-0.040588,0.011688,-0.003998
-0.028778,0.118103,-0.004150
-0.016388,0.130066,-0.003693
-0.003662,0.050537,-0.002960
0.009155,0.109039,-0.002258
0.021759,0.074097,-0.001312
0.033936,0.118408,0.000000
0.045441,0.137848,0.001038
0.056000,0.015625,0.001434
0.065430,0.128937,0.003296
0.073547,0.132935,0.005127
0.080139,0.086426,0.006073
0.085144,0.000732,0.007996
0.088409,0.047852,0.009766
0.089874,0.045898,0.011108
0.089539,0.158112,0.012360
0.087372,0.000977,0.013458
0.083435,0.090088,0.014740
0.077789,0.007813,0.015778
0.070587,0.148315,0.015717
0.061951,0.097046,0.016876
0.052063,0.113037,0.018097
0.041107,0.129242,0.017334
0.029358,0.118713,0.016968
0.016968,0.135742,0.018127
0.004242,0.119720,0.016693
-0.008545,0.136841,0.015259
-0.021179,0.099365,0.015533
-0.033386,0.068237,0.013397
-0.044922,0.157715,0.012146
-0.055542,0.121521,0.011993
-0.065033,0.031250,0.010376
-0.073212,0.055176,0.008606
-0.079895,0.015625,0.007507
-0.084961,0.031250,0.006012
-0.088318,0.007813,0.004181
-0.089874,0.107178,0.002716
-0.089630,0.002930,0.001556
-0.087555,0.082031,-0.000427
-0.083710,0.000977,-0.001617
-0.078156,0.062500,-0.001465
-0.071045,0.217773,-0.002838
-0.062469,0.076904,-0.003906
-0.052643,0.091248,-0.003510
-0.041748,0.159424,-0.003906
-0.029999,0.140381,-0.003998
-0.017639,0.125977,-0.003235
-0.004913,0.142548,-0.003326
0.007874,0.100159,-0.002594
0.020538,0.097015,-0.001251
0.032745,0.136108,-0.000458
0.044342,0.097595,0.001068
0.054993,0.123505,0.002258
0.064545,0.000977,0.003387
0.072784,0.008301,0.004974
0.079559,0.034668,0.006744
0.084717,0.118408,0.008087
0.088165,0.094238,0.009460
0.089813,0.062500,0.011047
0.089630,0.109558,0.012207
0.087646,0.067871,0.013611
0.083893,0.113770,0.014801
0.078430,0.000977,0.015656
0.071381,0.012207,0.015900
0.062866,0.129211,0.016266
0.053101,0.150574,0.017365
0.042267,0.100555,0.017334
0.030548,0.094971,0.017456
0.018219,0.038818,0.016693
0.005524,0.097900,0.016174
-0.007294,0.188782,0.016022
-0.019958,0.135986,0.015198
-0.032196,0.099670,0.014099
-0.043823,0.202362,0.012756
-0.054535,0.140198,0.011322
-0.064148,0.102722,0.010132
-0.072449,0.031738,0.009460
-0.079315,0.109375,0.007751
-0.084534,0.000000,0.005402
-0.088074,0.017090,0.004089
-0.089813,0.064453,0.003113
-0.089722,0.011719,0.001556
-0.087860,0.044922,0.000336
-0.084167,0.075684,-0.001007
-0.078796,0.093750,-0.002380
-0.071808,0.062500,-0.002808
-0.063385,0.077148,-0.002716
-0.053650,0.145538,-0.003143
-0.042847,0.062988,-0.003845
-0.031189,0.157959,-0.004211
-0.018890,0.094788,-0.003540
-0.006195,0.148041,-0.002686
0.006592,0.180481,-0.002533
0.019287,0.109863,-0.001343
0.031555,0.132568,-0.000671
0.043213,0.054077,0.000153
0.053986,0.054260,0.002228
0.063660,0.129852,0.003815
0.072021,0.015747,0.004669
0.078949,0.031250,0.006012
0.084290,0.064209,0.007751
0.087891,0.062500,0.009277
0.089722,0.004150,0.011261
0.089752,0.110352,0.011902
0.087921,0.076294,0.012817
0.084351,0.031250,0.014618
0.079041,0.006348,0.015228
0.072174,0.123810,0.016205
0.063782,0.003662,0.017029
0.054138,0.024902,0.016357
0.043396,0.033234,0.016998
0.031738,0.156708,0.018280
0.019470,0.001953,0.017578
0.006805,0.041046,0.016632
-0.006012,0.112885,0.016296
-0.018677,0.090363,0.015198
-0.031006,0.210266,0.013977
-0.042694,0.098999,0.013336
-0.053497,0.031250,0.011597
-0.063232,0.000000,0.009888
-0.071686,0.121704,0.008423
-0.078674,0.063477,0.006958
-0.084106,0.039063,0.006927
-0.087799,0.095703,0.004852
-0.089722,0.093628,0.002411
-0.089813,0.093750,0.001953
-0.088104,0.086121,0.000092
-0.084625,0.086914,-0.001129
-0.079407,0.116211,-0.001892
-0.072571,0.000488,-0.003174
-0.064270,0.200073,-0.003479
-0.054687,0.002930,-0.003479
-0.043976,0.016113,-0.003784
-0.032410,0.081757,-0.003174
-0.020142,0.136444,-0.003387
-0.007477,0.181854,-0.003357
0.005310,0.130157,-0.001892
0.018036,0.070679,-0.001648
0.030365,0.092529,-0.000854
0.042084,0.038818,0.000763
0.052948,0.131348,0.001343
0.062744,0.126953,0.003082
0.071259,0.097168,0.004944
0.078339,0.097656,0.006134
0.083832,0.100586,0.007355
0.087616,0.101257,0.009247
0.089630,0.106445,0.011261
0.089813,0.003418,0.012054
0.088196,0.074341,0.013000
0.084808,0.044922,0.014526
0.079651,0.124603,0.015411
0.072906,0.000000,0.016296
0.064697,0.128540,0.017303
0.055176,0.182526,0.017609
0.044495,0.076172,0.017792
0.032959,0.062012,0.017303
0.020721,0.084412,0.017365
0.008087,0.130432,0.017426
-0.004730,0.163300,0.015839
-0.017426,0.107910,0.015015
-0.029785,0.104248,0.014618
-0.041565,0.118408,0.013367
-0.052460,0.143738,0.011719
-0.062317,0.094330,0.010284
-0.070923,0.031250,0.008545
-0.078064,0.006592,0.006714
-0.083618,0.004150,0.005432
-0.087494,0.000000,0.004700
-0.089600,0.111450,0.002411
-0.089905,0.013672,0.001343
-0.088348,0.095703,0.000061
-0.085022,0.073242,-0.001007
-0.079987,0.061279,-0.002045
-0.073334,0.097412,-0.003448
-0.065186,0.010498,-0.003967
-0.055695,0.033203,-0.003998
-0.045105,0.112732,-0.004730
-0.033600,0.147949,-0.004303
-0.021393,0.070343,-0.002563
-0.008759,0.161285,-0.003784
0.004028,0.107483,-0.002808
0.016754,0.144226,-0.000977
0.029144,0.081635,-0.001129
0.040955,0.001953,-0.000061
0.051910,0.123901,0.001831
0.061829,0.073181,0.002960
0.070465,0.100159,0.004669
0.077698,0.062744,0.005768
0.083344,0.047241,0.007629
0.087311,0.001953,0.009064
0.089508,0.064453,0.009827
0.089874,0.101074,0.011963
0.088440,0.021240,0.013092
0.085205,0.000000,0.013367
0.080231,0.094788,0.015106
0.073669,0.006836,0.016083
0.065582,0.034546,0.016602
0.056152,0.055664,0.017670
0.045624,0.138916,0.017578
0.034149,0.182709,0.017548
0.021973,0.227356,0.017426
0.009369,0.188934,0.016876
-0.003448,0.219513,0.016815
-0.016174,0.081451,0.015045
-0.028564,0.118988,0.014069
-0.040405,0.145416,0.013977
-0.051422,0.124634,0.012146
-0.061371,0.094971,0.011078
-0.070099,0.113068,0.009369
-0.077423,0.095703,0.007935
-0.083160,0.007813,0.006500
-0.087189,0.066406,0.004211
-0.089478,0.098877,0.003540
-0.089966,0.062500,0.002197
-0.088593,0.003906,0.000122
-0.085449,0.014648,-0.000458
-0.080566,0.046875,-0.001251
-0.074066,0.093750,-0.002380
-0.066040,0.050049,-0.003021
-0.056702,0.062500,-0.003662
-0.046204,0.041962,-0.003387
-0.034760,0.110199,-0.003815
-0.022644,0.148682,-0.003632
-0.010040,0.004150,-0.003021
0.002747,0.151611,-0.003021
0.015503,0.110687,-0.002106
0.027924,0.085999,-0.001068
0.039795,0.196381,0.000153
0.050842,0.073730,0.001648
0.060883,0.183838,0.003326
0.069672,0.112061,0.003967
0.077026,0.069397,0.005188
0.082855,0.029053,0.007477
0.087006,0.095642,0.009399
0.089386,0.080078,0.009979
0.089935,0.001465,0.011475
0.088684,0.063965,0.013489
0.085602,0.094116,0.014740
0.080811,0.062988,0.015991
0.074402,0.108459,0.016479
0.066437,0.092499,0.016724
