-0.083557,-0.012543,-0.010681
-0.084106,-0.012085,-0.010284
-0.084656,-0.012177,-0.010345
-0.085144,-0.012238,-0.010559
-0.085632,-0.013367,-0.011078
-0.086121,-0.012848,-0.010864
-0.086548,-0.012604,-0.010529
-0.086945,-0.013123,-0.011383
-0.087341,-0.013245,-0.011261
-0.087677,-0.013611,-0.011688
-0.088013,-0.013580,-0.011963
-0.088318,-0.013702,-0.011932
-0.088623,-0.013580,-0.011871
-0.088867,-0.013885,-0.011841
-0.089111,-0.014435,-0.012268
-0.089325,-0.013245,-0.011292
-0.089478,-0.013611,-0.011719
-0.089630,-0.014099,-0.012054
-0.089783,-0.013977,-0.012115
-0.089874,-0.014709,-0.012665
-0.089935,-0.014191,-0.012238
-0.089966,-0.014618,-0.012451
-0.089996,-0.014557,-0.012787
-0.089996,-0.013947,-0.011963
-0.089966,-0.014832,-0.012573
-0.089905,-0.014526,-0.012756
-0.089813,-0.014923,-0.012482
-0.089722,-0.015045,-0.012817
-0.089569,-0.015198,-0.012909
-0.089417,-0.015808,-0.013489
-0.089233,-0.015533,-0.013275
-0.089020,-0.015778,-0.013214
-0.088776,-0.015747,-0.013550
-0.088501,-0.015594,-0.013641
-0.088196,-0.015961,-0.013550
-0.087891,-0.016449,-0.014008
-0.087555,-0.016205,-0.013885
-0.087189,-0.015320,-0.013184
-0.086792,-0.016022,-0.014008
-0.086365,-0.016449,-0.014404
-0.085907,-0.015594,-0.013733
-0.085449,-0.016479,-0.014099
-0.084930,-0.016083,-0.013885
-0.084412,-0.016388,-0.014221
-0.083893,-0.016998,-0.014771
-0.083313,-0.016510,-0.013977
-0.082703,-0.017639,-0.015198
-0.082092,-0.017090,-0.015106
-0.081451,-0.016998,-0.014343
-0.080780,-0.017456,-0.015320
-0.080078,-0.016754,-0.014648
-0.079376,-0.017639,-0.015350
-0.078644,-0.017426,-0.015442
-0.077881,-0.017303,-0.014740
-0.077118,-0.018005,-0.015717
-0.076294,-0.017487,-0.015442
-0.075470,-0.018280,-0.015686
-0.074615,-0.018097,-0.015869
-0.073761,-0.017853,-0.015869
-0.072876,-0.018829,-0.016724
-0.071960,-0.018616,-0.016693
-0.071014,-0.018860,-0.016602
-0.070038,-0.019226,-0.017212
-0.069061,-0.019409,-0.017273
-0.068085,-0.019470,-0.017395
-0.067078,-0.019348,-0.017426
-0.066010,-0.019592,-0.017639
-0.064972,-0.019562,-0.017700
-0.063904,-0.019623,-0.017670
-0.062805,-0.020325,-0.018402
-0.061707,-0.019989,-0.017883
-0.060577,-0.019806,-0.017731
-0.059418,-0.021057,-0.018768
-0.058258,-0.020966,-0.018616
-0.057068,-0.020477,-0.018219
-0.055878,-0.021027,-0.018677
-0.054657,-0.020966,-0.018677
-0.053436,-0.021057,-0.018982
-0.052185,-0.020844,-0.018738
-0.050934,-0.020844,-0.018768
-0.049652,-0.021515,-0.019592
-0.048340,-0.021271,-0.019165
-0.047058,-0.021606,-0.019470
-0.045746,-0.021637,-0.019592
-0.044403,-0.021088,-0.018951
-0.043060,-0.021606,-0.019470
-0.041687,-0.021210,-0.019165
-0.040344,-0.021912,-0.019287
-0.038940,-0.022003,-0.019958
-0.037567,-0.022064,-0.019714
-0.036163,-0.023193,-0.020782
-0.034729,-0.021667,-0.019562
-0.033325,-0.023071,-0.020508
-0.031891,-0.022827,-0.020721
-0.030426,-0.022278,-0.019989
-0.028992,-0.023132,-0.021088
-0.027527,-0.022247,-0.020050
-0.026062,-0.023132,-0.020813
-0.024567,-0.022980,-0.020996
-0.023102,-0.022705,-0.020538
-0.021606,-0.022797,-0.020844
-0.020111,-0.022125,-0.020172
-0.018616,-0.023163,-0.020844
-0.017090,-0.023224,-0.021088
-0.015594,-0.022797,-0.020569
-0.014069,-0.023346,-0.020935
-0.012543,-0.022980,-0.020782
-0.011017,-0.023315,-0.021271
-0.009491,-0.023407,-0.021393
-0.007965,-0.022949,-0.020721
-0.006409,-0.023590,-0.021545
-0.004883,-0.023376,-0.021362
-0.003357,-0.024017,-0.021606
-0.001831,-0.024261,-0.022125
-0.000275,-0.023773,-0.021576
0.001251,-0.024536,-0.022430
0.002808,-0.023987,-0.021881
0.004333,-0.024017,-0.021667
0.005859,-0.024170,-0.022095
0.007416,-0.023621,-0.021759
0.008942,-0.024384,-0.022400
0.010468,-0.023956,-0.021759
0.011993,-0.024506,-0.022156
