-0.073944,-0.002350,-0.002838
-0.067688,-0.001587,-0.002258
-0.059296,-0.000580,-0.001587
-0.049042,0.000214,-0.000641
-0.037231,0.001038,0.000122
-0.024231,0.001953,0.001038
-0.010468,0.002686,0.001831
0.003632,0.003265,0.002625
0.017609,0.003967,0.003143
0.031006,0.004517,0.003876
0.043457,0.004822,0.004242
0.054504,0.004944,0.004517
0.063843,0.004913,0.004700
0.071167,0.005096,0.004700
0.076233,0.004639,0.004608
0.078888,0.004089,0.004303
0.079041,0.003326,0.003845
0.076691,0.002686,0.003082
0.071930,0.002258,0.002533
0.064880,0.001282,0.002014
0.055786,0.000427,0.001068
0.044922,-0.000397,0.000305
0.032623,-0.001251,-0.000427
0.019318,-0.002197,-0.001312
0.005371,-0.002930,-0.002136
-0.008728,-0.003693,-0.002716
-0.022552,-0.004272,-0.003510
-0.035675,-0.004669,-0.003967
-0.047638,-0.004852,-0.004395
-0.058105,-0.005066,-0.004700
-0.066772,-0.005157,-0.004791
-0.073303,-0.005035,-0.004852
-0.077515,-0.004517,-0.004791
-0.079254,-0.003998,-0.004242
-0.078522,-0.003326,-0.003784
-0.075287,-0.002625,-0.003082
-0.069672,-0.001831,-0.002411
-0.061859,-0.000946,-0.001556
-0.052094,-0.000122,-0.000854
-0.040680,0.000854,-0.000275
-0.027954,0.001648,0.000763
-0.014374,0.002380,0.001556
-0.000336,0.003204,0.002319
0.013733,0.003937,0.003052
0.027344,0.004333,0.003601
0.040100,0.004852,0.004028
0.051575,0.004822,0.004456
0.061432,0.004822,0.004517
0.069336,0.004974,0.004669
0.075043,0.004852,0.004700
0.078400,0.004303,0.004669
0.079254,0.003784,0.004211
0.077606,0.003021,0.003571
0.073486,0.002350,0.002869
0.067078,0.001434,0.002197
0.058502,0.000641,0.001343
0.048096,-0.000092,0.000641
0.036194,-0.001068,-0.000061
0.023102,-0.001892,-0.001068
0.009308,-0.002625,-0.001892
-0.004791,-0.003448,-0.002563
-0.018738,-0.004028,-0.003204
-0.032074,-0.004578,-0.003784
-0.044434,-0.004791,-0.004272
-0.055359,-0.005005,-0.004517
-0.064545,-0.005035,-0.004944
-0.071686,-0.005096,-0.004700
-0.076569,-0.004700,-0.004700
-0.079010,-0.003937,-0.004578
-0.078979,-0.003326,-0.003723
