-0.032684,0.001160
-0.023315,-0.007813
-0.013641,0.016235
-0.003845,0.016357
0.006012,-0.004822
0.015808,-0.003479
0.025421,0.009521
0.034729,0.024597
0.043610,-0.023560
0.051971,-0.024719
0.059692,0.014374
0.066711,0.031189
0.072906,0.019501
0.078247,-0.009338
0.082642,0.013763
0.086029,0.021545
0.088379,-0.005066
0.089691,0.000610
0.089905,-0.001404
0.089050,-0.001129
0.087128,0.001678
0.084137,-0.004181
0.080170,0.006042
0.075195,-0.017883
0.069366,-0.019714
0.062653,-0.000275
0.055206,0.012390
0.047089,0.021667
0.038422,0.001404
0.029266,-0.012695
0.019775,-0.024841
0.010071,0.005127
0.000214,-0.001587
-0.009644,0.000793
-0.019379,0.001648
-0.028870,-0.002380
-0.038055,0.005707
-0.046753,-0.008850
-0.054871,0.019867
-0.062347,0.006287
-0.069092,-0.023132
-0.074982,-0.009766
-0.079987,-0.024994
-0.084015,-0.006683
-0.087036,-0.030060
-0.089050,0.003082
-0.089935,-0.002045
-0.089783,-0.001038
-0.088501,-0.006561
-0.086212,-0.041840
-0.082855,-0.015442
-0.078522,0.024414
-0.073212,-0.003723
-0.067047,-0.002502
-0.060059,0.001068
-0.052368,-0.005524
-0.044037,0.005707
-0.035187,0.025604
-0.025909,-0.007080
-0.016296,0.003174
-0.006531,-0.011932
0.003326,-0.028046
0.013153,-0.004639
0.022827,0.007568
0.032227,0.020508
0.041229,0.002045
0.049744,-0.011627
0.057648,-0.027252
0.064880,-0.004150
0.071289,-0.034088
0.076874,0.004974
0.081543,0.027496
0.085205,-0.005157
0.087860,0.002289
0.089447,-0.003448
0.089966,0.006439
0.089386,0.026794
0.087769,0.001404
0.085052,-0.002808
0.081360,0.005981
0.076660,0.026855
0.071045,0.000946
0.064545,-0.000397
0.057312,0.001251
0.049377,0.000244
0.040833,0.000549
0.031830,0.001556
0.022400,-0.001373
0.012726,0.003906
0.002899,-0.005524
-0.006958,-0.025513
-0.016754,-0.002167
-0.026337,0.003418
-0.035583,-0.005768
-0.044434,-0.028748
-0.052734,0.000549
-0.060394,-0.000671
-0.067322,0.002808
-0.073486,0.028198
-0.078705,0.000244
-0.083008,-0.001038
-0.086334,0.001801
-0.088593,-0.003418
-0.089783,0.001465
-0.089935,-0.003479
-0.088959,0.002411
-0.086945,0.015869
-0.083862,0.000275
-0.079803,-0.002075
-0.074768,-0.001099
-0.068817,-0.001129
-0.062042,-0.003662
-0.054535,-0.004822
-0.046387,-0.031219
-0.037659,-0.006348
-0.028473,-0.029968
-0.018951,-0.006714
-0.009216,0.030243
0.000641,-0.001953
0.010498,0.000061
0.020203,0.026001
0.029694,0.001282
0.038818,-0.003784
0.047485,0.000305
0.055542,-0.003265
0.062958,-0.030884
0.069641,-0.004791
0.075439,0.000977
0.080353,-0.002319
0.084290,0.028168
0.087250,0.003693
0.089111,-0.001862
0.089935,0.000732
0.089661,-0.000793
0.088318,0.000122
0.085907,-0.000580
0.082458,0.026733
0.078033,0.005646
0.072662,-0.003143
0.066406,0.003448
0.059357,-0.002533
0.051605,0.002594
0.043213,-0.001984
0.034302,-0.028503
0.024994,-0.004303
0.015381,0.002167
0.005585,0.025269
-0.004272,0.007233
-0.014099,-0.003235
-0.023743,0.001556
-0.033112,-0.000305
-0.042053,-0.000366
-0.050537,0.000153
-0.058380,0.026337
-0.065521,0.003784
-0.071869,0.022491
-0.077393,0.008636
-0.081940,-0.004578
-0.085541,-0.026398
-0.088074,-0.011139
-0.089600,0.003632
-0.089996,-0.005157
-0.089325,0.000031
-0.087585,-0.001831
-0.084808,-0.029694
-0.080994,-0.009491
-0.076202,0.001434
-0.070526,-0.003540
-0.063965,-0.000977
-0.056671,-0.002686
-0.048645,-0.000153
-0.040070,-0.030670
-0.031006,-0.008850
-0.021576,-0.026581
-0.011871,-0.013245
-0.002045,0.003754
0.007813,-0.005554
0.017578,0.000427
0.027130,-0.002716
0.036377,-0.001312
0.045166,-0.001312
0.053406,-0.001831
0.061005,-0.001678
0.067902,-0.001373
0.073944,-0.001617
0.079102,-0.001434
0.083313,0.000336
0.086548,-0.003571
0.088715,0.023773
0.089813,0.012634
0.089844,-0.032623
0.088776,-0.005249
0.086670,-0.024475
0.083496,-0.012665
0.079315,0.006287
0.074219,-0.003296
0.068176,0.000946
0.061340,0.003113
0.053772,-0.024841
0.045563,-0.012115
0.036804,0.005249
0.027588,-0.002289
0.018036,0.002380
0.008270,-0.000397
-0.001587,0.000519
-0.011414,0.000244
-0.021118,0.000031
-0.030579,0.000092
-0.039673,0.000122
-0.048279,-0.000244
-0.056305,0.000488
-0.063660,-0.000977
-0.070221,0.001526
-0.075958,-0.022705
-0.080811,-0.038025
-0.084656,-0.009369
-0.087494,0.000458
-0.089264,-0.000702
-0.089996,-0.003937
-0.089630,0.022339
-0.088165,0.011078
-0.085663,-0.006195
-0.082123,0.001526
-0.077606,-0.003479
-0.072144,-0.001068
-0.065826,-0.001312
-0.058716,-0.004089
-0.050903,0.002350
-0.042480,-0.026184
-0.033508,-0.018768
-0.024170,0.007141
-0.014557,-0.030273
-0.004730,-0.014343
0.005127,0.002045
0.014923,-0.004608
0.024567,0.000061
0.033905,-0.002716
0.042816,-0.001007
0.051239,-0.002411
0.059021,0.000641
0.066101,-0.006104
0.072388,0.022614
0.077789,0.010132
0.082275,-0.001038
0.085754,-0.021393
0.088226,-0.019043
0.089630,0.004639
0.089935,-0.001251
0.089172,-0.004639
0.087341,0.024323
0.084473,0.007599
0.080566,0.022247
0.075684,-0.004395
0.069916,-0.025116
0.063293,0.009094
0.055908,-0.004578
0.047852,0.002289
0.039246,0.001099
0.030121,-0.003815
0.020660,0.020325
0.010956,0.018188
0.001099,-0.019745
-0.008759,-0.039307
-0.018494,-0.000092
-0.028046,0.029968
-0.037231,-0.022247
-0.045959,0.050751
-0.054169,0.008362
-0.061707,-0.009857
-0.068512,0.015839
-0.074493,-0.038300
-0.079559,0.025421
-0.083710,0.015167
-0.086823,-0.003632
-0.088898,0.000702
-0.089905,-0.002380
-0.089813,-0.000916
-0.088684,-0.001862
-0.086456,-0.001038
-0.083191,-0.003662
-0.078949,0.001709
-0.073730,-0.008911
-0.067657,0.017029
-0.060730,0.013397
-0.053101,0.010712
-0.044830,0.017578
-0.036011,-0.001678
-0.026764,-0.016296
-0.017212,-0.025421
-0.007416,-0.001617
0.002441,0.007446
0.012268,0.023651
0.021973,-0.009735
0.031372,0.004852
0.040436,-0.016357
0.048981,-0.026276
0.056946,0.001801
0.064240,-0.001648
0.070740,-0.004059
0.076416,0.005859
0.081146,-0.019073
0.084900,-0.020050
0.087646,-0.003723
0.089355,0.014923
0.089966,0.011108
0.089508,-0.030243
0.087952,0.005310
0.085358,-0.002380
0.081726,0.000702
0.077118,-0.000305
0.071564,0.000916
0.065186,-0.001343
0.058014,0.003082
0.050110,-0.004242
0.041626,0.011932
0.032654,0.024139
0.023285,-0.002655
0.013611,0.000580
0.003815,0.001740
-0.006073,-0.002716
-0.015869,0.004517
-0.025452,-0.010101
-0.034760,-0.029297
-0.043640,0.007660
-0.052002,-0.008148
-0.059723,0.014130
-0.066742,0.014282
-0.072937,-0.033264
-0.078278,0.009125
-0.082672,-0.014496
-0.086060,-0.026489
-0.088440,0.000580
-0.089722,0.000031
-0.089966,-0.008820
-0.089111,-0.033142
-0.087158,0.011108
-0.084198,0.021851
-0.080200,-0.002228
-0.075226,-0.004181
-0.069397,0.004852
-0.062683,0.022919
-0.055237,-0.000519
-0.047150,-0.006470
-0.038452,0.003784
-0.029327,-0.013092
-0.019836,-0.024780
-0.010101,0.025238
-0.000244,-0.001984
0.009613,-0.004913
0.019348,0.001434
0.028839,-0.006836
0.037994,0.004639
0.046692,0.024719
0.054840,-0.002625
0.062317,-0.002289
0.069061,-0.000275
0.074951,-0.003906
0.079956,0.001404
0.083984,-0.004852
