0.037994,0.236786,-0.007935
0.025177,0.234467,-0.008942
0.011780,0.259796,-0.011932
-0.001923,0.235077,-0.014801
-0.015564,0.221741,-0.016174
-0.028839,0.227539,-0.017365
-0.041443,0.191895,-0.019287
-0.053101,0.222656,-0.020538
-0.063538,0.244629,-0.021271
-0.072479,0.230469,-0.021545
-0.079712,0.238525,-0.021790
-0.085144,0.239319,-0.021881
-0.088593,0.199219,-0.021454
-0.089966,0.197113,-0.020905
-0.089264,0.191467,-0.019592
-0.086517,0.019531,-0.018188
-0.081726,0.274506,-0.016693
-0.075073,0.218994,-0.015106
-0.066650,0.232544,-0.012756
-0.056702,0.227051,-0.010193
-0.045410,0.226410,-0.008514
-0.033112,0.230194,-0.006348
-0.020020,0.261047,-0.004089
-0.006439,0.138184,-0.002045
0.007263,0.062988,-0.000458
0.020782,0.215820,0.001556
0.033844,0.246185,0.003662
0.046112,0.311432,0.004395
0.057312,0.228516,0.005432
0.067169,0.211426,0.006866
0.075470,0.256531,0.006805
0.082031,0.032654,0.006866
0.086700,0.312805,0.007446
0.089355,0.217194,0.006866
0.089905,0.228943,0.005188
0.088379,0.000488,0.004669
0.084839,0.254883,0.003601
0.079285,0.296814,0.001587
0.071930,0.248932,0.000000
0.062866,0.242310,-0.002197
0.052368,0.293060,-0.004517
0.040649,0.242279,-0.007385
0.027985,0.226288,-0.009430
0.014679,0.228577,-0.011200
0.001038,0.200775,-0.013916
-0.012634,0.219177,-0.015320
-0.026031,0.226837,-0.017426
-0.038818,0.221191,-0.018707
-0.050690,0.218933,-0.019714
-0.061401,0.220703,-0.020966
-0.070679,0.217773,-0.021332
-0.078308,0.218048,-0.022003
-0.084137,0.218597,-0.021698
-0.088013,0.189056,-0.020996
-0.089844,0.220367,-0.020782
-0.089600,0.189697,-0.020081
-0.087280,0.223053,-0.018921
-0.082916,0.225464,-0.017242
-0.076660,0.218811,-0.015320
-0.068604,0.011963,-0.013184
-0.058960,0.209625,-0.010956
-0.047943,0.242828,-0.009308
-0.035828,0.264679,-0.006805
-0.022888,0.223175,-0.004242
-0.009399,0.046509,-0.002533
0.004303,0.217590,-0.000305
0.017914,0.250854,0.001434
0.031097,0.234039,0.003540
0.043549,0.227203,0.004944
0.054993,0.256653,0.005768
0.065186,0.246063,0.006836
0.073853,0.248535,0.007355
0.080780,0.220795,0.008087
0.085876,0.263123,0.007568
0.088928,0.000610,0.006714
0.089966,0.188293,0.006439
0.088898,0.207123,0.004822
0.085754,0.002930,0.003876
0.080627,0.241058,0.002747
0.073669,0.234467,0.000427
0.064941,0.240082,-0.002228
0.054749,0.218811,-0.004578
0.043274,0.222656,-0.005737
0.030792,0.003906,-0.008545
0.017578,0.101440,-0.011139
0.003998,0.240295,-0.013336
-0.009705,0.213287,-0.015320
-0.023193,0.209259,-0.017029
-0.036133,0.227661,-0.018463
-0.048218,0.222198,-0.019531
-0.059204,0.170898,-0.020721
-0.068817,0.172882,-0.021729
-0.076813,0.252319,-0.021515
-0.083069,0.192719,-0.022461
-0.087372,0.224091,-0.021790
-0.089630,0.227051,-0.021332
-0.089844,0.175598,-0.020538
-0.087952,0.015442,-0.019257
-0.084015,0.249115,-0.017517
-0.078156,0.251038,-0.015472
-0.070465,0.220886,-0.014191
-0.061157,0.000244,-0.011566
-0.050415,0.231873,-0.008484
-0.038513,0.231567,-0.006866
-0.025726,0.230438,-0.004974
-0.012329,0.241425,-0.002380
0.001373,0.246735,-0.000427
0.015015,0.256989,0.001068
0.028320,0.148010,0.002899
0.040955,0.275208,0.004211
0.052643,0.238892,0.005310
0.063110,0.238770,0.006104
0.072113,0.248077,0.006989
0.079437,0.244080,0.006866
0.084930,0.241486,0.006958
0.088470,0.218781,0.006714
0.089935,0.256989,0.005829
0.089294,0.189178,0.004547
0.086609,0.221954,0.003754
0.081909,0.239227,0.001862
0.075287,0.237091,0.000366
0.066956,0.230408,-0.001434
